ds,yhat,yhat_lower,yhat_upper
2011-11-07,108.55571428571427,0.0,240.6639901200288
2011-11-08,110.55571428571427,0.0,242.6639901200288
2011-11-09,112.55571428571427,0.0,244.6639901200288
2011-11-10,114.55571428571427,0.0,246.6639901200288
2011-11-11,116.55571428571427,0.0,248.6639901200288
2011-11-12,118.55571428571427,0.0,250.6639901200288
2011-11-13,120.55571428571427,0.0,252.6639901200288
2011-11-14,122.55571428571427,0.0,254.6639901200288
2011-11-15,124.55571428571427,0.0,256.6639901200288
2011-11-16,126.55571428571427,0.0,258.6639901200288
2011-11-17,128.55571428571426,0.0,260.6639901200288
2011-11-18,130.55571428571426,0.0,262.6639901200288
2011-11-19,132.55571428571426,0.4474384513997052,264.6639901200288
2011-11-20,134.55571428571426,2.447438451399705,266.6639901200288
2011-11-21,136.55571428571426,4.447438451399705,268.6639901200288
2011-11-22,138.55571428571426,6.447438451399705,270.6639901200288
2011-11-23,140.55571428571426,8.447438451399705,272.6639901200288
2011-11-24,142.55571428571426,10.447438451399705,274.6639901200288
2011-11-25,144.55571428571426,12.447438451399705,276.6639901200288
2011-11-26,146.55571428571426,14.447438451399705,278.6639901200288
2011-11-27,148.55571428571426,16.447438451399705,280.6639901200288
2011-11-28,150.55571428571426,18.447438451399705,282.6639901200288
2011-11-29,152.55571428571426,20.447438451399705,284.6639901200288
2011-11-30,154.55571428571426,22.447438451399705,286.6639901200288
2011-12-01,156.55571428571426,24.447438451399705,288.6639901200288
2011-12-02,158.55571428571426,26.447438451399705,290.6639901200288
2011-12-03,160.55571428571426,28.447438451399705,292.6639901200288
2011-12-04,162.55571428571426,30.447438451399705,294.6639901200288
2011-12-05,164.55571428571426,32.447438451399705,296.6639901200288
2011-12-06,166.55571428571426,34.447438451399705,298.6639901200288
