ds,yhat,yhat_lower,yhat_upper
2011-11-02,85.23809523809524,0.0,221.71992921350386
2011-11-03,82.9047619047619,0.0,219.38659588017052
2011-11-04,80.57142857142857,0.0,217.05326254683717
2011-11-05,78.23809523809524,0.0,214.71992921350386
2011-11-06,75.9047619047619,0.0,212.38659588017052
2011-11-07,73.57142857142857,0.0,210.05326254683717
2011-11-08,71.23809523809524,0.0,207.71992921350386
2011-11-09,68.9047619047619,0.0,205.38659588017052
2011-11-10,66.57142857142857,0.0,203.05326254683717
2011-11-11,64.23809523809524,0.0,200.71992921350386
2011-11-12,61.9047619047619,0.0,198.38659588017052
2011-11-13,59.57142857142857,0.0,196.05326254683717
2011-11-14,57.238095238095234,0.0,193.71992921350386
2011-11-15,54.9047619047619,0.0,191.38659588017052
2011-11-16,52.57142857142857,0.0,189.05326254683717
2011-11-17,50.238095238095234,0.0,186.71992921350386
2011-11-18,47.9047619047619,0.0,184.38659588017052
2011-11-19,45.57142857142857,0.0,182.05326254683717
2011-11-20,43.238095238095234,0.0,179.71992921350386
2011-11-21,40.9047619047619,0.0,177.38659588017052
2011-11-22,38.57142857142857,0.0,175.05326254683717
2011-11-23,36.238095238095234,0.0,172.71992921350386
2011-11-24,33.9047619047619,0.0,170.38659588017052
2011-11-25,31.57142857142857,0.0,168.05326254683717
2011-11-26,29.238095238095234,0.0,165.71992921350386
2011-11-27,26.904761904761898,0.0,163.38659588017052
2011-11-28,24.571428571428562,0.0,161.05326254683717
2011-11-29,22.238095238095227,0.0,158.71992921350386
2011-11-30,19.904761904761898,0.0,156.38659588017052
2011-12-01,17.57142857142857,0.0,154.05326254683717
